transaction_id,transaction_date,customer_id,product_id,channel_id,region,segment,sales_amount,estimated_revenue,sales_stage,is_new_customer_sale,source_system
TXN0001917,2025-01-15,CUST00262,P003,C002,Northeast,Digital Native,20859.56,667.51,Funded,False,crm
TXN0001918,2025-01-07,CUST00407,P002,C005,Southwest,Mass Affluent,43619.0,174.48,Funded,False,campaign_platform
TXN0001919,2026-07-11,CUST00172,P005,C005,Southwest,Borrower,1093.52,44.83,Application Started,True,campaign_platform
TXN0001920,2025-02-17,CUST00160,P002,C004,Southwest,Digital Native,32633.59,130.53,Funded,False,campaign_platform
TXN0001921,2025-05-25,CUST00344,P002,C001,Midwest,Emerging Affluent,18482.05,73.93,Funded,True,campaign_platform
TXN0001922,2025-05-10,CUST00456,P001,C005,West,Borrower,19550.69,117.3,Funded,False,marcus_web
TXN0001923,2025-08-20,CUST00411,P003,C002,Northeast,Digital Native,13048.18,417.54,Funded,False,crm
TXN0001924,2025-03-11,CUST00051,P005,C002,Southeast,Rate Shopper,1819.89,74.62,Funded,False,marcus_web
TXN0001925,2025-01-05,CUST00268,P005,C004,West,Emerging Affluent,2637.31,108.13,Funded,False,campaign_platform
TXN0001926,2025-12-07,CUST00109,P005,C003,Northeast,Borrower,1867.76,76.58,Funded,True,loan_origination
TXN0001927,2025-06-21,CUST00292,P004,C004,Midwest,Rate Shopper,21023.32,168.19,Funded,True,marcus_web
TXN0001928,2026-05-06,CUST00385,P003,C002,Midwest,Digital Native,12336.26,394.76,Funded,False,crm
TXN0001929,2026-09-16,CUST00035,P005,C004,Northeast,Mass Affluent,4449.08,182.41,Funded,False,loan_origination
TXN0001930,2025-04-09,CUST00170,P003,C001,Northeast,Borrower,12365.56,395.7,Abandoned,True,campaign_platform
TXN0001931,2025-07-01,CUST00084,P001,C001,Southeast,Rate Shopper,9741.53,58.45,Funded,False,crm
TXN0001932,2025-09-16,CUST00070,P002,C001,Southeast,Digital Native,22871.48,91.49,Funded,True,loan_origination
TXN0001933,2026-06-22,CUST00336,P002,C002,Southeast,Borrower,26951.11,107.8,Abandoned,False,crm
TXN0001934,2025-01-14,CUST00359,P001,C002,Midwest,Rate Shopper,15671.43,94.03,Funded,False,marcus_web
TXN0001935,2025-05-15,CUST00142,P002,C002,Southwest,Digital Native,33927.23,135.71,Funded,False,marcus_web
TXN0001936,2025-02-12,CUST00125,P003,C002,Midwest,Borrower,18490.86,591.71,Application Started,False,marcus_web
TXN0001937,2026-02-21,CUST00214,P003,C001,Southwest,Mass Affluent,14426.79,461.66,Funded,False,loan_origination
TXN0001938,2026-03-27,CUST00367,P005,C002,Southeast,Mass Affluent,3941.82,161.61,Funded,False,marcus_web
TXN0001939,2025-05-16,CUST00313,P005,C002,West,Mass Affluent,3390.8,139.02,Funded,False,marcus_web
TXN0001940,2025-11-02,CUST00213,P001,C004,Midwest,Borrower,8500.45,51.0,Funded,False,crm
TXN0001941,2025-05-03,CUST00299,P005,C002,Midwest,Rate Shopper,3455.9,141.69,Funded,False,loan_origination
TXN0001942,2026-02-06,CUST00035,P005,C004,Northeast,Mass Affluent,3106.25,127.36,Funded,False,crm
TXN0001943,2026-05-14,CUST00481,P001,C004,Southeast,Mass Affluent,20128.16,120.77,Funded,False,campaign_platform
TXN0001944,2025-02-11,CUST00431,P004,C004,Northeast,Mass Affluent,22229.27,177.83,Funded,False,crm
TXN0001945,2026-02-08,CUST00044,P005,C005,Midwest,Emerging Affluent,2943.99,120.7,Funded,False,loan_origination
TXN0001946,2026-03-18,CUST00154,P001,C004,Southwest,Digital Native,19695.73,118.17,Funded,True,loan_origination
TXN0001947,2026-08-05,CUST00310,P002,C002,Midwest,Mass Affluent,25927.74,103.71,Funded,False,campaign_platform
TXN0001948,2026-01-30,CUST00098,P002,C002,Southwest,Mass Affluent,27617.58,110.47,Funded,False,marcus_web
TXN0001949,2025-09-19,CUST00046,P003,C002,Northeast,Digital Native,15592.75,498.97,Funded,False,loan_origination
TXN0001950,2025-09-30,CUST00482,P005,C003,Midwest,Borrower,4326.74,177.4,Funded,True,marcus_web
TXN0001951,2026-09-25,CUST00274,P004,C005,West,Borrower,30773.9,246.19,Funded,False,loan_origination
TXN0001952,2026-08-08,CUST00465,P001,C005,Midwest,Borrower,23084.84,138.51,Funded,True,crm
TXN0001953,2025-05-18,CUST00287,P003,C002,Northeast,Borrower,12077.29,386.47,Funded,False,crm
TXN0001954,2026-01-09,CUST00456,P003,C001,West,Borrower,1727.61,55.28,Funded,True,loan_origination
TXN0001955,2025-09-04,CUST00487,P002,C001,West,Emerging Affluent,40073.17,160.29,Funded,False,campaign_platform
TXN0001956,2025-10-01,CUST00208,P001,C003,Southwest,Borrower,22617.98,135.71,Funded,False,campaign_platform
TXN0001957,2026-05-27,CUST00470,P005,C003,Southeast,Digital Native,2601.25,106.65,Funded,False,loan_origination
TXN0001958,2026-01-05,CUST00370,P003,C002,Southwest,Rate Shopper,19375.06,620.0,Abandoned,False,campaign_platform
TXN0001959,2026-01-31,CUST00439,P003,C004,Midwest,Mass Affluent,20692.66,662.17,Funded,False,marcus_web
TXN0001960,2025-05-10,CUST00221,P002,C003,West,Digital Native,21679.08,86.72,Funded,False,loan_origination
TXN0001961,2026-08-10,CUST00012,P005,C001,Southeast,Emerging Affluent,2145.23,87.95,Funded,False,marcus_web
TXN0001962,2026-02-13,CUST00418,P003,C002,Midwest,Mass Affluent,22935.74,733.94,Funded,False,loan_origination
TXN0001963,2025-11-06,CUST00295,P004,C004,Northeast,Rate Shopper,24721.79,197.77,Application Started,True,campaign_platform
TXN0001964,2025-09-03,CUST00446,P003,C002,Southwest,Rate Shopper,11833.02,378.66,Funded,False,marcus_web
TXN0001965,2025-05-06,CUST00137,P002,C004,Midwest,Borrower,34080.76,136.32,Abandoned,False,crm
TXN0001966,2025-04-30,CUST00127,P002,C004,Southwest,Rate Shopper,23836.34,95.35,Funded,False,loan_origination
TXN0001967,2026-08-04,CUST00110,P001,C004,Midwest,Digital Native,10128.96,60.77,Funded,True,marcus_web
TXN0001968,2026-05-23,CUST00016,P005,C001,Southwest,Mass Affluent,4055.69,166.28,Abandoned,False,crm
TXN0001969,2026-01-13,CUST00073,P001,C001,Southwest,Mass Affluent,17136.29,102.82,Application Started,False,loan_origination
TXN0001970,2025-10-14,CUST00081,P002,C003,Midwest,Mass Affluent,16801.54,67.21,Approved,True,campaign_platform
TXN0001971,2025-02-19,CUST00133,P003,C004,Midwest,Emerging Affluent,17035.44,545.13,Abandoned,False,marcus_web
TXN0001972,2025-12-16,CUST00355,P005,C004,Midwest,Mass Affluent,3677.46,150.78,Application Started,False,crm
TXN0001973,2026-04-09,CUST00464,P004,C004,West,Digital Native,27511.26,220.09,Funded,False,crm
TXN0001974,2025-10-13,CUST00240,P001,C001,Southeast,Rate Shopper,22927.93,137.57,Application Started,False,marcus_web
TXN0001975,2026-03-26,CUST00474,P003,C002,West,Emerging Affluent,16166.67,517.33,Abandoned,False,marcus_web
TXN0001976,2026-05-11,CUST00019,P001,C002,Southeast,Emerging Affluent,17064.71,102.39,Application Started,True,crm
TXN0001977,2025-11-24,CUST00034,P003,C002,Southeast,Digital Native,4934.44,157.9,Funded,False,loan_origination
TXN0001978,2025-08-11,CUST00117,P005,C001,Southwest,Mass Affluent,3698.2,151.63,Approved,False,marcus_web
TXN0001979,2025-07-23,CUST00254,P002,C001,Northeast,Mass Affluent,33649.32,134.6,Funded,False,campaign_platform
TXN0001980,2025-07-10,CUST00091,P001,C005,Midwest,Borrower,22248.65,133.49,Funded,False,campaign_platform
TXN0001981,2025-05-11,CUST00402,P002,C003,Midwest,Borrower,22256.74,89.03,Funded,False,crm
TXN0001982,2025-06-23,CUST00466,P002,C002,Northeast,Rate Shopper,2847.61,11.39,Funded,False,campaign_platform
TXN0001983,2026-06-19,CUST00117,P005,C002,Southwest,Mass Affluent,2648.0,108.57,Funded,False,crm
TXN0001984,2025-05-13,CUST00401,P003,C002,West,Digital Native,12600.05,403.2,Funded,False,loan_origination
TXN0001985,2026-02-11,CUST00498,P001,C004,Midwest,Rate Shopper,19674.26,118.05,Abandoned,True,crm
TXN0001986,2025-05-04,CUST00200,P005,C004,Southeast,Digital Native,3393.22,139.12,Approved,False,crm
TXN0001987,2025-01-15,CUST00196,P001,C001,Northeast,Borrower,14336.53,86.02,Funded,False,crm
TXN0001988,2025-07-07,CUST00458,P005,C005,Southeast,Rate Shopper,3235.26,132.65,Approved,False,campaign_platform
TXN0001989,2026-07-01,CUST00342,P004,C003,West,Emerging Affluent,30502.27,244.02,Funded,False,loan_origination
TXN0001990,2025-08-10,CUST00068,P002,C002,Northeast,Mass Affluent,14310.5,57.24,Abandoned,False,crm
TXN0001991,2025-01-18,CUST00488,P002,C005,Northeast,Digital Native,16508.57,66.03,Funded,False,loan_origination
TXN0001992,2025-07-08,CUST00287,P005,C002,Northeast,Borrower,1794.23,73.56,Funded,False,campaign_platform
TXN0001993,2026-09-25,CUST00030,P004,C002,West,Borrower,28980.87,231.85,Funded,True,campaign_platform
TXN0001994,2025-03-10,CUST00125,P004,C002,Midwest,Borrower,21688.49,173.51,Application Started,True,marcus_web
TXN0001995,2025-10-10,CUST00140,P004,C004,Midwest,Digital Native,26477.6,211.82,Funded,False,loan_origination
TXN0001996,2025-11-28,CUST00396,P001,C005,Northeast,Digital Native,20824.83,124.95,Funded,False,marcus_web
TXN0001997,2026-02-15,CUST00113,P004,C002,Midwest,Digital Native,17134.53,137.08,Funded,False,campaign_platform
TXN0001998,2025-03-06,CUST00337,P003,C004,Southeast,Rate Shopper,9368.97,299.81,Funded,True,campaign_platform
TXN0001999,2025-09-15,CUST00024,P003,C003,Northeast,Rate Shopper,6238.66,199.64,Abandoned,False,loan_origination
TXN0002000,2025-03-15,CUST00045,P004,C003,Midwest,Digital Native,16228.51,129.83,Funded,False,loan_origination
TXN0002001,2025-01-18,CUST00169,P004,C003,Southeast,Digital Native,11604.96,92.84,Funded,False,crm
TXN0002002,2026-07-15,CUST00303,P003,C004,Midwest,Rate Shopper,11298.33,361.55,Funded,False,marcus_web
TXN0002003,2025-01-19,CUST00245,P001,C002,West,Emerging Affluent,17846.95,107.08,Funded,True,campaign_platform
TXN0002004,2025-06-03,CUST00050,P002,C001,Midwest,Borrower,37089.14,148.36,Funded,False,crm
TXN0002005,2026-02-18,CUST00385,P004,C005,Midwest,Digital Native,12315.2,98.52,Funded,True,campaign_platform
TXN0002006,2026-03-13,CUST00111,P001,C002,West,Mass Affluent,19888.82,119.33,Funded,False,marcus_web
TXN0002007,2025-05-16,CUST00409,P005,C002,Northeast,Borrower,2171.26,89.02,Approved,False,loan_origination
TXN0002008,2026-07-02,CUST00357,P005,C005,Southwest,Mass Affluent,3623.48,148.56,Funded,False,campaign_platform
TXN0002009,2026-08-09,CUST00181,P002,C002,Southeast,Rate Shopper,38841.26,155.37,Funded,True,marcus_web
TXN0002010,2025-11-13,CUST00323,P004,C003,Midwest,Rate Shopper,15000.12,120.0,Funded,False,loan_origination
TXN0002011,2025-05-29,CUST00094,P002,C001,Southwest,Digital Native,31604.16,126.42,Funded,False,loan_origination
TXN0002012,2025-10-17,CUST00249,P004,C003,Northeast,Rate Shopper,23107.34,184.86,Funded,False,loan_origination
TXN0002013,2025-01-02,CUST00246,P001,C001,West,Rate Shopper,28522.01,171.13,Funded,False,campaign_platform
TXN0002014,2026-08-10,CUST00255,P004,C003,Southwest,Rate Shopper,37601.25,300.81,Funded,False,loan_origination
TXN0002015,2025-07-26,CUST00454,P001,C004,Northeast,Rate Shopper,13616.85,81.7,Funded,True,loan_origination
TXN0002016,2025-09-08,CUST00017,P001,C004,Southeast,Borrower,21832.23,130.99,Funded,False,campaign_platform
TXN0002017,2026-01-31,CUST00102,P001,C005,Northeast,Emerging Affluent,26029.6,156.18,Funded,False,campaign_platform
TXN0002018,2026-01-02,CUST00041,P001,C005,West,Mass Affluent,16730.9,100.39,Funded,False,crm
TXN0002019,2026-01-15,CUST00165,P002,C001,Southwest,Digital Native,14470.32,57.88,Funded,False,crm
TXN0002020,2026-02-28,CUST00271,P002,C004,Northeast,Emerging Affluent,18649.05,74.6,Funded,False,crm
TXN0002021,2025-10-24,CUST00041,P003,C005,West,Mass Affluent,20609.21,659.49,Funded,False,loan_origination
TXN0002022,2025-10-16,CUST00314,P004,C003,West,Rate Shopper,16609.44,132.88,Funded,False,loan_origination
TXN0002023,2025-10-27,CUST00498,P003,C003,Midwest,Rate Shopper,14372.36,459.92,Funded,True,loan_origination
TXN0002024,2026-08-07,CUST00314,P001,C004,West,Rate Shopper,12602.74,75.62,Abandoned,False,crm
TXN0002025,2026-08-16,CUST00427,P003,C003,West,Rate Shopper,11035.27,353.13,Application Started,False,loan_origination
TXN0002026,2025-06-25,CUST00009,P005,C005,West,Emerging Affluent,3443.72,141.19,Funded,True,loan_origination
TXN0002027,2026-09-12,CUST00257,P004,C002,Southeast,Rate Shopper,19911.52,159.29,Funded,False,loan_origination
TXN0002028,2025-04-17,CUST00052,P002,C002,Southeast,Rate Shopper,12064.65,48.26,Abandoned,False,campaign_platform
TXN0002029,2025-04-28,CUST00067,P001,C002,Midwest,Rate Shopper,24822.88,148.94,Funded,False,loan_origination
TXN0002030,2026-01-15,CUST00099,P003,C004,West,Rate Shopper,7891.91,252.54,Funded,False,crm
TXN0002031,2025-09-08,CUST00440,P002,C001,Southeast,Digital Native,34993.45,139.97,Funded,False,campaign_platform
TXN0002032,2026-09-18,CUST00476,P001,C002,Southwest,Borrower,18340.67,110.04,Funded,True,marcus_web
TXN0002033,2025-05-20,CUST00073,P003,C001,Southwest,Mass Affluent,15116.73,483.74,Application Started,False,campaign_platform
TXN0002034,2026-09-02,CUST00443,P003,C005,Northeast,Mass Affluent,11127.34,356.07,Funded,False,loan_origination
TXN0002035,2026-07-23,CUST00322,P004,C001,Southeast,Emerging Affluent,41033.4,328.27,Funded,False,crm
TXN0002036,2026-01-05,CUST00484,P001,C003,West,Mass Affluent,11825.3,70.95,Funded,True,loan_origination
TXN0002037,2025-03-28,CUST00204,P004,C002,West,Mass Affluent,38148.13,305.19,Funded,True,crm
TXN0002038,2026-02-22,CUST00152,P002,C002,Southwest,Emerging Affluent,36705.57,146.82,Funded,False,crm
TXN0002039,2025-11-14,CUST00018,P002,C002,Midwest,Emerging Affluent,21202.56,84.81,Funded,False,marcus_web
TXN0002040,2026-08-17,CUST00155,P002,C004,Midwest,Mass Affluent,28585.25,114.34,Funded,False,campaign_platform
TXN0002041,2025-02-03,CUST00401,P005,C001,West,Digital Native,916.5,37.58,Abandoned,False,crm
TXN0002042,2026-08-20,CUST00292,P003,C004,Midwest,Rate Shopper,10981.42,351.41,Abandoned,True,marcus_web
TXN0002043,2025-10-20,CUST00332,P004,C004,Southwest,Mass Affluent,27535.69,220.29,Abandoned,False,loan_origination
TXN0002044,2026-07-04,CUST00030,P002,C002,West,Borrower,29910.15,119.64,Approved,False,marcus_web
TXN0002045,2026-09-17,CUST00084,P002,C005,Southeast,Rate Shopper,36297.29,145.19,Funded,False,loan_origination
TXN0002046,2025-07-25,CUST00374,P002,C002,Southeast,Mass Affluent,23607.83,94.43,Funded,False,crm
TXN0002047,2025-05-18,CUST00005,P002,C001,Northeast,Rate Shopper,21042.9,84.17,Funded,True,marcus_web
TXN0002048,2025-07-22,CUST00118,P001,C002,Northeast,Rate Shopper,25203.67,151.22,Funded,False,marcus_web
TXN0002049,2026-04-13,CUST00376,P001,C004,West,Mass Affluent,10325.75,61.95,Funded,False,campaign_platform
TXN0002050,2025-11-19,CUST00313,P005,C003,West,Mass Affluent,4743.59,194.49,Funded,False,crm
TXN0002051,2025-02-27,CUST00143,P003,C002,West,Borrower,24175.27,773.61,Application Started,False,loan_origination
TXN0002052,2025-08-29,CUST00418,P004,C002,Midwest,Mass Affluent,29860.35,238.88,Funded,True,crm
TXN0002053,2025-10-31,CUST00024,P002,C005,Northeast,Rate Shopper,4902.9,19.61,Approved,False,marcus_web
TXN0002054,2025-06-17,CUST00047,P004,C002,West,Digital Native,26809.97,214.48,Funded,True,marcus_web
TXN0002055,2026-03-26,CUST00452,P003,C001,West,Emerging Affluent,17694.29,566.22,Application Started,True,campaign_platform
TXN0002056,2026-05-23,CUST00374,P001,C004,Southeast,Mass Affluent,8728.87,52.37,Funded,True,marcus_web
TXN0002057,2025-09-28,CUST00319,P005,C002,Southeast,Borrower,4205.83,172.44,Funded,False,campaign_platform
TXN0002058,2025-12-14,CUST00079,P004,C002,Southeast,Rate Shopper,24249.07,193.99,Funded,False,crm
TXN0002059,2025-02-11,CUST00080,P003,C005,Midwest,Digital Native,16686.58,533.97,Funded,False,loan_origination
TXN0002060,2025-05-31,CUST00365,P003,C005,Northeast,Mass Affluent,8134.98,260.32,Abandoned,False,crm
TXN0002061,2025-07-10,CUST00232,P005,C001,Southeast,Emerging Affluent,3581.3,146.83,Abandoned,True,campaign_platform
TXN0002062,2025-08-30,CUST00495,P005,C001,Southwest,Digital Native,3476.04,142.52,Funded,False,campaign_platform
TXN0002063,2025-03-17,CUST00414,P005,C001,Southeast,Borrower,2857.71,117.17,Application Started,False,marcus_web
TXN0002064,2025-06-04,CUST00409,P002,C005,Northeast,Borrower,27850.58,111.4,Funded,False,loan_origination
TXN0002065,2026-09-05,CUST00356,P003,C002,Northeast,Emerging Affluent,10099.12,323.17,Approved,False,crm
TXN0002066,2026-02-02,CUST00090,P002,C004,Midwest,Mass Affluent,44897.07,179.59,Approved,True,campaign_platform
TXN0002067,2026-01-05,CUST00094,P002,C001,Southwest,Digital Native,30355.25,121.42,Funded,True,loan_origination
TXN0002068,2026-01-27,CUST00351,P003,C005,Northeast,Emerging Affluent,12240.85,391.71,Application Started,True,crm
TXN0002069,2025-07-20,CUST00379,P001,C005,West,Emerging Affluent,19537.32,117.22,Funded,False,marcus_web
TXN0002070,2026-05-27,CUST00157,P005,C005,West,Borrower,4085.54,167.51,Funded,False,loan_origination
TXN0002071,2025-01-22,CUST00007,P003,C004,Northeast,Mass Affluent,14745.25,471.85,Funded,False,loan_origination
TXN0002072,2025-07-14,CUST00037,P005,C003,Midwest,Mass Affluent,3047.99,124.97,Approved,False,loan_origination
TXN0002073,2026-03-14,CUST00320,P002,C004,Northeast,Borrower,22707.9,90.83,Abandoned,False,loan_origination
TXN0002074,2025-07-09,CUST00213,P002,C003,Midwest,Borrower,22152.43,88.61,Funded,False,loan_origination
TXN0002075,2026-01-03,CUST00407,P002,C002,Southwest,Mass Affluent,25378.67,101.51,Funded,False,marcus_web
TXN0002076,2025-01-29,CUST00073,P005,C002,Southwest,Mass Affluent,3113.62,127.66,Funded,False,crm
TXN0002077,2025-04-30,CUST00078,P005,C003,Southwest,Borrower,5491.87,225.17,Abandoned,False,crm
TXN0002078,2025-11-22,CUST00022,P002,C005,Northeast,Emerging Affluent,36298.67,145.19,Funded,False,campaign_platform
TXN0002079,2026-04-20,CUST00120,P004,C002,Midwest,Rate Shopper,15088.37,120.71,Funded,True,loan_origination
TXN0002080,2026-03-18,CUST00341,P002,C001,Southwest,Rate Shopper,11936.83,47.75,Funded,False,loan_origination
TXN0002081,2026-07-19,CUST00320,P005,C001,Northeast,Borrower,2806.65,115.07,Approved,True,marcus_web
TXN0002082,2026-07-02,CUST00023,P003,C005,Southeast,Borrower,17322.54,554.32,Application Started,True,crm
TXN0002083,2025-06-05,CUST00033,P001,C002,West,Borrower,27816.83,166.9,Approved,False,loan_origination
TXN0002084,2026-07-06,CUST00262,P001,C003,Northeast,Digital Native,24614.07,147.68,Funded,False,campaign_platform
TXN0002085,2025-11-02,CUST00275,P004,C004,Southwest,Borrower,24831.92,198.66,Funded,False,loan_origination
TXN0002086,2026-02-03,CUST00285,P005,C001,Southwest,Digital Native,2874.77,117.87,Funded,False,crm
TXN0002087,2026-02-02,CUST00429,P001,C001,Southwest,Mass Affluent,24345.92,146.08,Application Started,False,campaign_platform
TXN0002088,2025-12-02,CUST00126,P003,C005,Northeast,Mass Affluent,24961.71,798.77,Approved,False,campaign_platform
TXN0002089,2025-05-02,CUST00145,P004,C003,Northeast,Emerging Affluent,11812.72,94.5,Funded,False,marcus_web
TXN0002090,2025-05-29,CUST00313,P002,C004,West,Mass Affluent,18411.85,73.65,Funded,True,marcus_web
TXN0002091,2025-10-19,CUST00157,P001,C001,West,Borrower,20498.48,122.99,Funded,False,loan_origination
TXN0002092,2026-08-05,CUST00376,P004,C005,West,Mass Affluent,27025.27,216.2,Approved,False,marcus_web
TXN0002093,2026-04-03,CUST00047,P004,C005,West,Digital Native,29421.97,235.38,Funded,False,loan_origination
TXN0002094,2025-06-14,CUST00295,P005,C001,Northeast,Rate Shopper,4755.18,194.96,Funded,True,marcus_web
TXN0002095,2026-03-09,CUST00030,P002,C004,West,Borrower,13959.45,55.84,Approved,False,marcus_web
TXN0002096,2025-06-15,CUST00003,P003,C002,West,Mass Affluent,18955.44,606.57,Funded,True,campaign_platform
TXN0002097,2025-11-26,CUST00097,P001,C001,Northeast,Emerging Affluent,14211.2,85.27,Funded,True,crm
TXN0002098,2026-07-21,CUST00282,P001,C003,Midwest,Rate Shopper,13872.35,83.23,Funded,False,crm
TXN0002099,2025-03-05,CUST00338,P005,C005,Southwest,Borrower,4250.25,174.26,Funded,True,campaign_platform
TXN0002100,2025-08-21,CUST00388,P004,C002,Midwest,Mass Affluent,24839.97,198.72,Funded,False,crm
TXN0002101,2026-01-30,CUST00452,P005,C005,West,Emerging Affluent,2123.57,87.07,Funded,False,campaign_platform
TXN0002102,2025-12-11,CUST00461,P001,C005,West,Rate Shopper,6446.03,38.68,Funded,False,campaign_platform
TXN0002103,2025-04-18,CUST00091,P004,C004,Midwest,Borrower,22132.93,177.06,Abandoned,True,marcus_web
TXN0002104,2025-06-10,CUST00098,P002,C005,Southwest,Mass Affluent,38976.9,155.91,Funded,True,crm
TXN0002105,2025-08-18,CUST00051,P005,C005,Southeast,Rate Shopper,2779.07,113.94,Approved,False,marcus_web
TXN0002106,2025-01-21,CUST00271,P004,C003,Northeast,Emerging Affluent,26018.72,208.15,Funded,False,campaign_platform
TXN0002107,2026-03-09,CUST00198,P001,C001,Southeast,Borrower,18350.07,110.1,Application Started,True,marcus_web
TXN0002108,2025-03-18,CUST00439,P003,C002,Midwest,Mass Affluent,6369.02,203.81,Funded,False,campaign_platform
TXN0002109,2026-04-17,CUST00490,P004,C001,West,Mass Affluent,32330.95,258.65,Funded,False,crm
TXN0002110,2026-05-25,CUST00278,P003,C003,Southwest,Digital Native,10656.97,341.02,Funded,False,crm
TXN0002111,2026-01-13,CUST00360,P004,C004,Southeast,Mass Affluent,17232.99,137.86,Funded,False,loan_origination
TXN0002112,2025-11-28,CUST00295,P001,C002,Northeast,Rate Shopper,6964.4,41.79,Funded,False,crm
TXN0002113,2026-09-09,CUST00176,P003,C002,Southeast,Rate Shopper,13724.61,439.19,Funded,False,loan_origination
TXN0002114,2026-09-15,CUST00454,P002,C005,Northeast,Rate Shopper,36996.77,147.99,Funded,True,campaign_platform
TXN0002115,2026-03-10,CUST00074,P005,C004,Midwest,Borrower,250,10.25,Funded,False,campaign_platform
TXN0002116,2025-01-04,CUST00249,P001,C005,Northeast,Rate Shopper,6458.18,38.75,Funded,False,loan_origination
TXN0002117,2026-07-27,CUST00352,P004,C003,Midwest,Mass Affluent,15617.67,124.94,Funded,False,marcus_web
TXN0002118,2026-09-15,CUST00489,P005,C002,Southeast,Borrower,4445.48,182.26,Approved,False,marcus_web
TXN0002119,2025-10-23,CUST00211,P004,C002,West,Mass Affluent,26936.96,215.5,Funded,True,marcus_web
TXN0002120,2026-07-01,CUST00195,P003,C005,Midwest,Rate Shopper,9293.16,297.38,Funded,False,marcus_web
TXN0002121,2026-06-12,CUST00406,P005,C002,Northeast,Rate Shopper,3991.2,163.64,Funded,True,marcus_web
TXN0002122,2026-04-15,CUST00084,P004,C002,Southeast,Rate Shopper,7242.3,57.94,Funded,False,marcus_web
TXN0002123,2025-10-05,CUST00010,P005,C002,Southeast,Digital Native,2365.38,96.98,Funded,False,marcus_web
TXN0002124,2026-07-23,CUST00285,P005,C005,Southwest,Digital Native,3015.41,123.63,Funded,False,marcus_web
TXN0002125,2026-07-08,CUST00169,P004,C003,Southeast,Digital Native,11850.97,94.81,Approved,True,marcus_web
TXN0002126,2025-08-31,CUST00284,P003,C004,Southwest,Emerging Affluent,12276.96,392.86,Funded,False,campaign_platform
TXN0002127,2025-02-18,CUST00404,P003,C001,Midwest,Rate Shopper,16056.16,513.8,Funded,False,campaign_platform
TXN0002128,2025-12-31,CUST00053,P005,C005,West,Rate Shopper,3201.36,131.26,Funded,True,loan_origination
TXN0002129,2026-07-26,CUST00199,P003,C001,Southeast,Rate Shopper,14045.14,449.44,Application Started,False,loan_origination
TXN0002130,2025-02-23,CUST00222,P004,C005,Midwest,Digital Native,31915.73,255.33,Funded,False,marcus_web
TXN0002131,2026-04-29,CUST00335,P001,C005,Southwest,Digital Native,24789.42,148.74,Approved,True,crm
TXN0002132,2025-02-18,CUST00219,P003,C001,Midwest,Emerging Affluent,23361.84,747.58,Funded,False,loan_origination
TXN0002133,2026-09-08,CUST00487,P003,C002,West,Emerging Affluent,13253.23,424.1,Funded,False,campaign_platform
TXN0002134,2025-06-18,CUST00287,P004,C003,Northeast,Borrower,20709.11,165.67,Funded,True,crm
TXN0002135,2025-11-28,CUST00404,P002,C001,Midwest,Rate Shopper,37975.64,151.9,Funded,False,loan_origination
TXN0002136,2025-07-08,CUST00478,P004,C002,Midwest,Borrower,16337.22,130.7,Abandoned,True,marcus_web
TXN0002137,2025-10-29,CUST00170,P002,C002,Northeast,Borrower,24855.78,99.42,Funded,False,campaign_platform
TXN0002138,2025-11-30,CUST00156,P005,C003,Southwest,Digital Native,3301.4,135.36,Funded,True,campaign_platform
TXN0002139,2025-08-26,CUST00168,P002,C001,Southeast,Borrower,19008.89,76.04,Funded,True,crm
TXN0002140,2025-08-12,CUST00148,P003,C003,Southeast,Borrower,13558.34,433.87,Funded,False,marcus_web
TXN0002141,2025-05-11,CUST00002,P002,C004,Northeast,Borrower,14554.21,58.22,Abandoned,True,campaign_platform
TXN0002142,2026-05-22,CUST00122,P002,C004,Midwest,Mass Affluent,7814.4,31.26,Funded,False,crm
TXN0002143,2025-11-25,CUST00317,P003,C005,Midwest,Borrower,13453.4,430.51,Funded,True,loan_origination
TXN0002144,2025-11-17,CUST00088,P003,C002,Southwest,Digital Native,10156.76,325.02,Funded,True,loan_origination
TXN0002145,2025-03-28,CUST00251,P003,C005,Northeast,Emerging Affluent,12885.07,412.32,Application Started,False,marcus_web
TXN0002146,2025-04-05,CUST00186,P003,C005,Southwest,Rate Shopper,15040.17,481.29,Funded,False,loan_origination
TXN0002147,2025-08-08,CUST00242,P002,C003,Midwest,Mass Affluent,23763.07,95.05,Funded,False,loan_origination
TXN0002148,2025-12-31,CUST00058,P004,C001,Southwest,Borrower,25329.61,202.64,Funded,False,campaign_platform
TXN0002149,2026-09-10,CUST00103,P003,C003,West,Digital Native,15825.37,506.41,Funded,False,crm
TXN0002150,2025-08-11,CUST00100,P001,C005,Southwest,Mass Affluent,23429.85,140.58,Funded,False,marcus_web
TXN0002151,2026-06-18,CUST00353,P002,C002,Midwest,Borrower,50097.75,200.39,Funded,True,campaign_platform
TXN0002152,2026-07-25,CUST00260,P005,C002,Midwest,Emerging Affluent,1660.0,68.06,Funded,False,campaign_platform
TXN0002153,2025-01-10,CUST00279,P004,C002,Northeast,Emerging Affluent,19848.47,158.79,Funded,False,loan_origination
TXN0002154,2025-11-10,CUST00093,P001,C004,Southwest,Digital Native,25819.67,154.92,Funded,False,crm
