event_id,event_timestamp,customer_id,product_id,event_type,device_type,session_minutes,referrer
EVT0002289,2026-01-22T09:22:00,CUST00479,P005,page_view,Mobile,8,Direct
EVT0002290,2025-05-05T14:38:00,CUST00222,P004,page_view,Desktop,28,Partner
EVT0002291,2026-08-14T08:17:00,CUST00030,P003,page_view,Desktop,30,Social
EVT0002292,2026-03-30T17:27:00,CUST00328,P004,rate_check,Desktop,19,Partner
EVT0002293,2026-08-05T22:39:00,CUST00227,P001,application_start,Tablet,4,Social
EVT0002294,2026-09-23T14:52:00,CUST00237,P003,page_view,Desktop,10,Social
EVT0002295,2025-08-13T08:32:00,CUST00442,P005,application_start,Tablet,34,Email
EVT0002296,2026-04-09T21:36:00,CUST00365,P004,document_upload,Tablet,33,Search
EVT0002297,2026-04-12T13:39:00,CUST00132,P002,application_start,Tablet,26,Social
EVT0002298,2025-07-01T15:16:00,CUST00352,P004,document_upload,Desktop,15,Direct
EVT0002299,2026-08-07T19:28:00,CUST00447,P001,page_view,Mobile,17,Partner
EVT0002300,2026-08-28T13:01:00,CUST00417,P003,page_view,Desktop,14,Partner
EVT0002301,2025-03-31T09:53:00,CUST00232,P002,calculator_use,Mobile,29,Social
EVT0002302,2025-10-11T08:34:00,CUST00496,P001,rate_check,Tablet,12,Email
EVT0002303,2025-11-12T17:41:00,CUST00386,P004,page_view,Tablet,16,Partner
EVT0002304,2025-11-30T08:36:00,CUST00041,P004,calculator_use,Tablet,11,Search
EVT0002305,2026-01-18T22:36:00,CUST00339,P001,application_start,Tablet,16,Partner
EVT0002306,2025-08-17T09:56:00,CUST00276,P001,document_upload,Desktop,24,Direct
EVT0002307,2025-09-05T14:51:00,CUST00263,P001,document_upload,Desktop,2,Email
EVT0002308,2026-09-01T08:19:00,CUST00463,P004,application_start,Tablet,20,Email
EVT0002309,2025-03-03T20:22:00,CUST00307,P003,document_upload,Desktop,22,Direct
EVT0002310,2026-09-24T12:58:00,CUST00310,P002,rate_check,Mobile,36,Social
EVT0002311,2025-03-16T17:43:00,CUST00454,P001,rate_check,Mobile,35,Social
EVT0002312,2026-10-01T16:54:00,CUST00028,P001,application_start,Tablet,4,Partner
EVT0002313,2025-03-16T22:53:00,CUST00424,P005,calculator_use,Mobile,6,Partner
EVT0002314,2026-02-03T09:06:00,CUST00459,P004,application_start,Mobile,10,Social
EVT0002315,2025-01-03T14:56:00,CUST00143,P002,application_start,Desktop,36,Direct
EVT0002316,2025-12-19T16:09:00,CUST00176,P005,calculator_use,Tablet,1,Email
EVT0002317,2026-05-12T19:43:00,CUST00320,P004,document_upload,Tablet,21,Partner
EVT0002318,2025-01-07T08:14:00,CUST00091,P003,page_view,Desktop,6,Email
EVT0002319,2026-02-28T09:28:00,CUST00034,P005,calculator_use,Tablet,36,Social
EVT0002320,2025-06-05T18:19:00,CUST00223,P002,document_upload,Mobile,30,Partner
EVT0002321,2026-09-17T12:37:00,CUST00136,P001,calculator_use,Tablet,14,Search
EVT0002322,2026-09-06T17:02:00,CUST00186,P001,page_view,Desktop,9,Partner
EVT0002323,2025-09-26T22:39:00,CUST00119,P002,rate_check,Desktop,29,Partner
EVT0002324,2025-02-26T16:20:00,CUST00358,P004,document_upload,Mobile,11,Partner
EVT0002325,2025-08-29T17:42:00,CUST00260,P002,calculator_use,Tablet,24,Email
EVT0002326,2025-09-20T16:50:00,CUST00102,P003,rate_check,Desktop,16,Social
EVT0002327,2025-05-01T09:20:00,CUST00325,P001,calculator_use,Mobile,26,Social
EVT0002328,2026-01-15T21:06:00,CUST00142,P001,rate_check,Tablet,35,Email
EVT0002329,2025-06-10T22:59:00,CUST00189,P002,rate_check,Mobile,24,Direct
EVT0002330,2026-09-17T15:15:00,CUST00259,P002,page_view,Mobile,21,Search
EVT0002331,2025-06-03T18:45:00,CUST00418,P003,rate_check,Desktop,18,Search
EVT0002332,2025-04-09T19:13:00,CUST00129,P002,document_upload,Mobile,31,Social
EVT0002333,2025-11-30T14:10:00,CUST00454,P004,document_upload,Desktop,32,Search
EVT0002334,2026-01-18T08:00:00,CUST00454,P002,application_start,Tablet,17,Email
EVT0002335,2026-06-20T08:57:00,CUST00395,P003,calculator_use,Tablet,11,Social
EVT0002336,2025-02-12T15:54:00,CUST00457,P003,document_upload,Desktop,34,Partner
EVT0002337,2025-12-22T16:28:00,CUST00096,P003,rate_check,Tablet,13,Partner
EVT0002338,2025-06-11T18:40:00,CUST00012,P004,calculator_use,Tablet,30,Search
EVT0002339,2026-06-21T08:23:00,CUST00195,P001,calculator_use,Tablet,9,Search
EVT0002340,2025-07-27T22:45:00,CUST00215,P002,page_view,Mobile,30,Email
EVT0002341,2025-03-07T09:23:00,CUST00435,P001,rate_check,Desktop,29,Direct
EVT0002342,2025-11-04T20:06:00,CUST00398,P002,calculator_use,Mobile,31,Email
EVT0002343,2026-07-12T16:44:00,CUST00388,P004,application_start,Desktop,32,Direct
EVT0002344,2026-08-28T17:34:00,CUST00122,P004,application_start,Desktop,34,Direct
EVT0002345,2025-09-12T16:11:00,CUST00442,P003,document_upload,Tablet,36,Direct
EVT0002346,2025-06-03T18:50:00,CUST00409,P002,rate_check,Tablet,25,Email
EVT0002347,2025-07-19T20:41:00,CUST00232,P003,application_start,Mobile,18,Email
EVT0002348,2025-06-12T18:20:00,CUST00171,P001,application_start,Desktop,11,Search
EVT0002349,2025-07-30T20:17:00,CUST00007,P005,application_start,Mobile,18,Search
EVT0002350,2026-01-31T09:13:00,CUST00302,P005,document_upload,Desktop,29,Direct
EVT0002351,2025-02-15T22:46:00,CUST00287,P004,application_start,Tablet,13,Social
EVT0002352,2025-12-15T09:02:00,CUST00307,P003,application_start,Tablet,34,Search
EVT0002353,2026-09-24T10:04:00,CUST00266,P002,application_start,Desktop,34,Partner
EVT0002354,2025-07-09T15:32:00,CUST00008,P003,calculator_use,Tablet,32,Direct
EVT0002355,2025-09-09T14:41:00,CUST00385,P001,rate_check,Tablet,1,Email
EVT0002356,2025-12-08T18:41:00,CUST00193,P005,application_start,Desktop,21,Direct
EVT0002357,2026-01-28T17:19:00,CUST00352,P005,page_view,Desktop,14,Email
EVT0002358,2026-06-26T16:39:00,CUST00087,P005,document_upload,Tablet,1,Social
EVT0002359,2026-06-16T22:24:00,CUST00456,P005,page_view,Tablet,5,Direct
EVT0002360,2026-04-17T09:18:00,CUST00453,P001,document_upload,Tablet,12,Search
EVT0002361,2025-01-27T11:49:00,CUST00361,P004,application_start,Tablet,2,Social
EVT0002362,2026-07-26T18:32:00,CUST00333,P003,calculator_use,Mobile,18,Search
EVT0002363,2025-05-18T20:07:00,CUST00411,P004,rate_check,Desktop,28,Partner
EVT0002364,2025-08-06T21:35:00,CUST00254,P004,rate_check,Desktop,5,Social
EVT0002365,2025-08-27T16:57:00,CUST00029,P003,calculator_use,Tablet,16,Direct
EVT0002366,2026-04-26T17:31:00,CUST00395,P005,calculator_use,Mobile,33,Email
EVT0002367,2026-07-23T09:35:00,CUST00091,P001,page_view,Desktop,34,Partner
EVT0002368,2025-06-20T17:05:00,CUST00143,P004,rate_check,Desktop,8,Search
EVT0002369,2026-01-01T17:44:00,CUST00494,P004,application_start,Mobile,25,Direct
EVT0002370,2025-05-15T18:13:00,CUST00112,P001,page_view,Desktop,5,Partner
EVT0002371,2026-04-04T20:48:00,CUST00271,P001,page_view,Mobile,12,Search
EVT0002372,2026-05-21T21:20:00,CUST00445,P002,document_upload,Tablet,36,Direct
EVT0002373,2026-06-30T13:39:00,CUST00447,P001,rate_check,Desktop,27,Search
EVT0002374,2025-04-30T14:22:00,CUST00013,P003,rate_check,Mobile,11,Partner
EVT0002375,2026-08-04T09:00:00,CUST00046,P005,document_upload,Mobile,15,Direct
EVT0002376,2025-01-20T22:52:00,CUST00479,P001,page_view,Mobile,12,Email
EVT0002377,2026-02-11T21:40:00,CUST00033,P002,rate_check,Desktop,13,Social
EVT0002378,2025-03-18T11:42:00,CUST00334,P001,application_start,Desktop,12,Direct
EVT0002379,2026-07-28T22:54:00,CUST00436,P005,page_view,Tablet,20,Direct
EVT0002380,2026-02-02T17:24:00,CUST00039,P003,page_view,Tablet,16,Partner
EVT0002381,2026-05-23T10:57:00,CUST00019,P004,application_start,Desktop,3,Email
EVT0002382,2026-08-09T16:00:00,CUST00187,P001,application_start,Tablet,14,Email
EVT0002383,2025-07-31T13:01:00,CUST00118,P002,page_view,Mobile,12,Partner
EVT0002384,2025-03-11T08:19:00,CUST00068,P003,document_upload,Mobile,25,Direct
EVT0002385,2025-02-06T22:57:00,CUST00249,P002,calculator_use,Tablet,5,Email
EVT0002386,2025-08-15T18:08:00,CUST00052,P002,page_view,Tablet,26,Partner
EVT0002387,2026-08-24T21:59:00,CUST00104,P001,rate_check,Mobile,1,Partner
EVT0002388,2025-07-26T13:36:00,CUST00159,P001,application_start,Mobile,22,Search
EVT0002389,2025-02-21T11:50:00,CUST00122,P005,application_start,Desktop,34,Email
EVT0002390,2025-07-25T11:38:00,CUST00247,P003,page_view,Tablet,21,Social
EVT0002391,2025-01-29T20:35:00,CUST00010,P001,calculator_use,Desktop,26,Search
EVT0002392,2026-05-15T13:02:00,CUST00350,P004,page_view,Tablet,20,Partner
EVT0002393,2025-05-05T12:25:00,CUST00266,P002,calculator_use,Desktop,2,Search
EVT0002394,2026-01-15T21:53:00,CUST00296,P003,calculator_use,Tablet,19,Partner
EVT0002395,2025-06-15T08:06:00,CUST00441,P003,document_upload,Desktop,2,Search
EVT0002396,2025-01-03T09:24:00,CUST00110,P002,calculator_use,Desktop,34,Social
EVT0002397,2025-01-08T14:47:00,CUST00477,P005,page_view,Tablet,8,Partner
EVT0002398,2025-02-03T15:21:00,CUST00393,P003,page_view,Tablet,11,Partner
EVT0002399,2026-04-30T18:22:00,CUST00418,P004,page_view,Mobile,26,Direct
EVT0002400,2025-06-13T18:09:00,CUST00454,P004,document_upload,Tablet,19,Search
EVT0002401,2026-03-18T13:27:00,CUST00376,P005,document_upload,Tablet,36,Partner
EVT0002402,2025-01-11T10:56:00,CUST00402,P002,page_view,Mobile,36,Partner
EVT0002403,2025-08-21T14:50:00,CUST00042,P001,calculator_use,Desktop,19,Partner
EVT0002404,2025-04-01T12:18:00,CUST00193,P003,rate_check,Tablet,31,Direct
EVT0002405,2026-03-25T12:21:00,CUST00352,P005,rate_check,Desktop,19,Email
EVT0002406,2025-12-30T08:35:00,CUST00298,P003,page_view,Desktop,10,Social
EVT0002407,2026-03-13T19:37:00,CUST00460,P001,calculator_use,Mobile,31,Search
EVT0002408,2026-03-11T22:58:00,CUST00499,P003,calculator_use,Desktop,29,Search
EVT0002409,2025-07-28T14:40:00,CUST00304,P003,page_view,Desktop,2,Social
EVT0002410,2025-09-25T13:03:00,CUST00267,P002,document_upload,Desktop,17,Partner
EVT0002411,2026-03-29T08:09:00,CUST00341,P003,rate_check,Mobile,1,Partner
EVT0002412,2026-05-19T08:50:00,CUST00152,P001,application_start,Desktop,11,Search
EVT0002413,2025-12-10T13:58:00,CUST00186,P002,rate_check,Tablet,6,Search
EVT0002414,2026-04-06T14:11:00,CUST00131,P001,rate_check,Tablet,2,Social
EVT0002415,2025-03-12T15:23:00,CUST00178,P003,calculator_use,Tablet,3,Direct
EVT0002416,2026-04-05T17:02:00,CUST00199,P002,calculator_use,Tablet,18,Social
EVT0002417,2025-04-27T15:12:00,CUST00085,P005,document_upload,Desktop,14,Social
EVT0002418,2026-09-26T18:57:00,CUST00381,P004,page_view,Desktop,35,Search
EVT0002419,2026-03-10T18:42:00,CUST00411,P005,calculator_use,Mobile,7,Search
EVT0002420,2026-01-27T12:24:00,CUST00416,P001,calculator_use,Tablet,27,Partner
EVT0002421,2026-04-20T16:52:00,CUST00193,P003,calculator_use,Mobile,11,Email
EVT0002422,2026-07-23T12:58:00,CUST00461,P001,calculator_use,Desktop,5,Email
EVT0002423,2026-08-18T17:09:00,CUST00127,P005,calculator_use,Mobile,1,Social
EVT0002424,2026-06-11T14:07:00,CUST00297,P002,page_view,Desktop,34,Email
EVT0002425,2025-04-20T12:15:00,CUST00322,P003,document_upload,Tablet,10,Email
EVT0002426,2025-05-25T08:15:00,CUST00350,P003,rate_check,Tablet,35,Partner
EVT0002427,2025-05-01T16:48:00,CUST00173,P005,page_view,Tablet,34,Direct
EVT0002428,2025-07-10T16:54:00,CUST00399,P003,rate_check,Tablet,3,Email
EVT0002429,2026-03-20T15:14:00,CUST00100,P001,page_view,Tablet,35,Search
EVT0002430,2025-08-21T16:57:00,CUST00416,P001,document_upload,Mobile,2,Direct
EVT0002431,2026-05-02T15:50:00,CUST00378,P004,application_start,Tablet,10,Direct
EVT0002432,2025-01-18T13:00:00,CUST00298,P001,application_start,Desktop,30,Direct
EVT0002433,2026-05-12T12:58:00,CUST00309,P003,calculator_use,Mobile,18,Direct
EVT0002434,2026-08-29T09:56:00,CUST00436,P004,calculator_use,Desktop,33,Partner
EVT0002435,2026-04-28T11:35:00,CUST00409,P004,calculator_use,Desktop,8,Email
EVT0002436,2026-02-28T15:27:00,CUST00382,P003,document_upload,Mobile,30,Social
EVT0002437,2026-01-22T10:47:00,CUST00084,P005,application_start,Desktop,11,Partner
EVT0002438,2025-09-28T11:31:00,CUST00112,P002,page_view,Desktop,6,Social
EVT0002439,2025-12-01T14:25:00,CUST00342,P001,calculator_use,Tablet,7,Email
EVT0002440,2025-11-12T11:01:00,CUST00033,P002,application_start,Mobile,34,Search
EVT0002441,2026-06-04T15:24:00,CUST00077,P005,document_upload,Desktop,28,Direct
EVT0002442,2025-03-30T17:06:00,CUST00478,P003,application_start,Desktop,11,Email
EVT0002443,2026-03-15T19:15:00,CUST00096,P002,application_start,Mobile,14,Partner
EVT0002444,2025-02-16T09:13:00,CUST00128,P005,page_view,Tablet,17,Search
EVT0002445,2025-07-12T13:55:00,CUST00148,P001,application_start,Tablet,8,Partner
EVT0002446,2025-05-27T14:07:00,CUST00384,P005,page_view,Desktop,19,Partner
EVT0002447,2025-01-26T15:13:00,CUST00196,P002,calculator_use,Mobile,35,Partner
EVT0002448,2025-12-19T12:07:00,CUST00454,P002,calculator_use,Mobile,23,Partner
EVT0002449,2026-04-08T22:59:00,CUST00446,P003,rate_check,Desktop,7,Partner
EVT0002450,2025-12-01T17:11:00,CUST00263,P005,application_start,Mobile,15,Partner
EVT0002451,2025-01-15T16:55:00,CUST00327,P001,document_upload,Tablet,18,Search
EVT0002452,2025-02-16T09:19:00,CUST00281,P002,document_upload,Tablet,24,Partner
EVT0002453,2026-02-19T13:57:00,CUST00260,P001,application_start,Desktop,34,Social
EVT0002454,2025-09-28T22:04:00,CUST00496,P001,document_upload,Tablet,3,Search
EVT0002455,2026-02-16T20:45:00,CUST00145,P003,rate_check,Tablet,34,Search
EVT0002456,2026-04-24T11:16:00,CUST00222,P001,application_start,Desktop,35,Partner
EVT0002457,2025-07-26T09:16:00,CUST00112,P004,document_upload,Desktop,6,Social
EVT0002458,2026-04-08T22:08:00,CUST00044,P002,rate_check,Tablet,13,Social
EVT0002459,2025-11-09T13:00:00,CUST00382,P001,rate_check,Desktop,34,Search
EVT0002460,2025-04-25T18:05:00,CUST00142,P005,application_start,Mobile,32,Partner
EVT0002461,2025-07-09T19:30:00,CUST00131,P005,rate_check,Tablet,27,Social
EVT0002462,2025-07-28T22:14:00,CUST00415,P001,application_start,Tablet,9,Search
EVT0002463,2026-07-26T09:35:00,CUST00326,P004,page_view,Mobile,23,Search
EVT0002464,2025-07-09T13:44:00,CUST00338,P005,document_upload,Tablet,16,Direct
EVT0002465,2025-04-01T11:25:00,CUST00478,P002,application_start,Desktop,27,Direct
EVT0002466,2025-09-08T16:19:00,CUST00334,P002,page_view,Tablet,31,Social
EVT0002467,2025-01-14T10:32:00,CUST00233,P004,application_start,Mobile,1,Partner
EVT0002468,2025-09-14T16:32:00,CUST00082,P004,page_view,Desktop,22,Direct
EVT0002469,2025-04-01T14:30:00,CUST00128,P005,document_upload,Desktop,12,Social
EVT0002470,2026-03-31T17:40:00,CUST00262,P002,rate_check,Tablet,35,Email
EVT0002471,2025-08-17T20:03:00,CUST00464,P005,document_upload,Desktop,12,Partner
EVT0002472,2025-04-09T12:27:00,CUST00331,P005,document_upload,Mobile,16,Social
EVT0002473,2026-03-08T17:33:00,CUST00163,P002,rate_check,Desktop,12,Direct
EVT0002474,2025-11-04T21:32:00,CUST00225,P002,application_start,Desktop,6,Email
EVT0002475,2025-08-25T08:52:00,CUST00222,P002,application_start,Mobile,36,Direct
EVT0002476,2025-10-14T14:31:00,CUST00034,P005,page_view,Desktop,18,Direct
EVT0002477,2026-07-29T22:00:00,CUST00435,P002,calculator_use,Mobile,29,Direct
EVT0002478,2025-02-08T16:12:00,CUST00455,P002,application_start,Desktop,19,Social
EVT0002479,2026-05-31T13:25:00,CUST00229,P003,rate_check,Desktop,29,Social
EVT0002480,2026-03-12T19:04:00,CUST00332,P005,application_start,Desktop,9,Partner
EVT0002481,2025-01-26T19:26:00,CUST00236,P004,rate_check,Tablet,22,Direct
EVT0002482,2026-02-22T16:36:00,CUST00362,P002,document_upload,Desktop,28,Email
EVT0002483,2025-10-26T09:44:00,CUST00396,P004,application_start,Tablet,36,Email
EVT0002484,2026-03-02T14:59:00,CUST00330,P002,rate_check,Tablet,16,Partner
EVT0002485,2026-03-03T20:05:00,CUST00380,P003,document_upload,Mobile,23,Search
EVT0002486,2026-04-09T15:45:00,CUST00176,P004,application_start,Tablet,24,Social
EVT0002487,2025-10-11T13:32:00,CUST00071,P005,rate_check,Mobile,5,Social
EVT0002488,2025-07-16T15:18:00,CUST00499,P005,calculator_use,Tablet,11,Search
EVT0002489,2026-01-22T08:18:00,CUST00389,P005,rate_check,Mobile,18,Email
EVT0002490,2025-12-26T21:54:00,CUST00003,P002,application_start,Mobile,4,Search
EVT0002491,2026-06-14T10:39:00,CUST00062,P004,calculator_use,Tablet,36,Social
EVT0002492,2026-02-12T20:06:00,CUST00468,P001,page_view,Desktop,29,Partner
EVT0002493,2026-08-27T12:00:00,CUST00107,P002,rate_check,Tablet,2,Email
EVT0002494,2025-09-19T09:40:00,CUST00110,P004,rate_check,Mobile,36,Direct
EVT0002495,2025-11-23T13:54:00,CUST00263,P004,page_view,Desktop,34,Partner
EVT0002496,2026-09-22T21:37:00,CUST00398,P001,application_start,Desktop,32,Social
EVT0002497,2025-07-31T18:05:00,CUST00106,P005,rate_check,Desktop,20,Direct
EVT0002498,2026-01-11T17:18:00,CUST00086,P004,rate_check,Mobile,3,Direct
EVT0002499,2026-01-18T15:23:00,CUST00455,P004,calculator_use,Mobile,31,Email
EVT0002500,2025-08-06T18:09:00,CUST00267,P004,document_upload,Desktop,1,Partner
EVT0002501,2025-12-16T14:03:00,CUST00343,P001,calculator_use,Mobile,31,Search
EVT0002502,2025-04-29T08:36:00,CUST00268,P003,application_start,Desktop,2,Partner
EVT0002503,2025-04-30T14:56:00,CUST00476,P004,page_view,Tablet,22,Search
EVT0002504,2026-01-23T14:01:00,CUST00041,P004,rate_check,Mobile,19,Email
EVT0002505,2026-04-20T19:37:00,CUST00193,P005,page_view,Tablet,6,Email
EVT0002506,2026-02-01T21:39:00,CUST00110,P002,application_start,Mobile,30,Email
EVT0002507,2025-09-27T14:50:00,CUST00434,P003,page_view,Mobile,36,Search
EVT0002508,2026-03-04T08:23:00,CUST00138,P002,rate_check,Desktop,34,Social
EVT0002509,2026-09-15T19:37:00,CUST00081,P003,application_start,Tablet,26,Partner
EVT0002510,2026-07-14T19:50:00,CUST00372,P001,page_view,Tablet,30,Email
EVT0002511,2025-02-07T12:06:00,CUST00265,P005,calculator_use,Tablet,2,Search
EVT0002512,2025-11-10T16:28:00,CUST00215,P002,calculator_use,Mobile,7,Search
EVT0002513,2025-05-04T22:36:00,CUST00411,P004,rate_check,Mobile,4,Search
EVT0002514,2025-08-02T22:01:00,CUST00081,P005,document_upload,Tablet,19,Email
EVT0002515,2025-06-17T09:50:00,CUST00111,P001,rate_check,Mobile,21,Email
EVT0002516,2026-09-14T17:38:00,CUST00426,P004,page_view,Desktop,31,Search
EVT0002517,2026-02-01T20:54:00,CUST00176,P004,document_upload,Mobile,9,Search
EVT0002518,2025-08-03T14:22:00,CUST00030,P004,application_start,Tablet,13,Partner
EVT0002519,2026-01-15T09:50:00,CUST00358,P001,page_view,Mobile,7,Search
EVT0002520,2026-04-12T15:24:00,CUST00205,P004,application_start,Tablet,24,Social
EVT0002521,2025-05-12T19:08:00,CUST00337,P002,calculator_use,Tablet,25,Partner
EVT0002522,2025-03-23T17:26:00,CUST00112,P004,application_start,Mobile,22,Partner
EVT0002523,2025-05-16T08:53:00,CUST00299,P001,document_upload,Mobile,22,Email
EVT0002524,2025-06-17T16:45:00,CUST00344,P001,document_upload,Tablet,18,Email
EVT0002525,2026-06-26T10:24:00,CUST00105,P005,document_upload,Mobile,26,Social
EVT0002526,2025-08-30T18:24:00,CUST00143,P001,application_start,Mobile,18,Social
EVT0002527,2026-06-03T17:37:00,CUST00267,P004,application_start,Tablet,1,Social
EVT0002528,2026-06-15T14:14:00,CUST00393,P004,document_upload,Desktop,20,Direct
EVT0002529,2025-11-28T17:02:00,CUST00277,P002,document_upload,Mobile,4,Email
EVT0002530,2025-09-24T15:17:00,CUST00405,P003,rate_check,Mobile,4,Partner
EVT0002531,2025-11-04T12:21:00,CUST00071,P003,rate_check,Mobile,36,Partner
EVT0002532,2026-09-09T13:16:00,CUST00033,P001,application_start,Tablet,11,Social
EVT0002533,2025-02-26T15:20:00,CUST00244,P003,page_view,Tablet,16,Social
EVT0002534,2026-01-26T20:00:00,CUST00064,P003,rate_check,Mobile,35,Search
EVT0002535,2025-08-22T13:26:00,CUST00287,P001,document_upload,Tablet,8,Direct
EVT0002536,2026-07-02T15:30:00,CUST00287,P003,application_start,Desktop,31,Email
EVT0002537,2025-07-15T17:41:00,CUST00016,P001,document_upload,Desktop,12,Email
EVT0002538,2026-09-19T22:30:00,CUST00202,P004,calculator_use,Tablet,26,Search
EVT0002539,2026-05-09T09:33:00,CUST00048,P004,application_start,Desktop,27,Partner
EVT0002540,2026-06-25T14:04:00,CUST00375,P004,application_start,Desktop,15,Social
EVT0002541,2026-07-01T09:15:00,CUST00201,P002,page_view,Desktop,10,Partner
EVT0002542,2026-09-22T16:26:00,CUST00067,P003,calculator_use,Desktop,17,Partner
EVT0002543,2025-10-11T17:31:00,CUST00204,P003,application_start,Desktop,21,Search
EVT0002544,2025-10-03T20:15:00,CUST00202,P003,calculator_use,Tablet,22,Email
EVT0002545,2025-04-22T18:29:00,CUST00053,P002,application_start,Desktop,4,Social
EVT0002546,2025-03-20T19:11:00,CUST00334,P001,document_upload,Tablet,16,Email
EVT0002547,2025-06-17T16:00:00,CUST00470,P005,page_view,Tablet,11,Direct
EVT0002548,2026-01-30T13:01:00,CUST00182,P002,calculator_use,Tablet,23,Partner
EVT0002549,2026-09-26T14:38:00,CUST00269,P004,page_view,Desktop,6,Social
EVT0002550,2025-07-12T09:50:00,CUST00087,P002,calculator_use,Desktop,20,Direct
EVT0002551,2025-05-06T22:20:00,CUST00487,P003,application_start,Mobile,33,Email
EVT0002552,2026-04-19T14:33:00,CUST00356,P002,application_start,Desktop,12,Partner
EVT0002553,2025-07-22T20:15:00,CUST00230,P005,rate_check,Desktop,22,Partner
EVT0002554,2025-11-15T22:09:00,CUST00481,P005,page_view,Desktop,36,Email
EVT0002555,2026-04-04T14:24:00,CUST00132,P003,page_view,Mobile,12,Social
EVT0002556,2025-02-24T19:26:00,CUST00431,P003,calculator_use,Desktop,1,Search
EVT0002557,2025-11-11T09:40:00,CUST00040,P005,application_start,Desktop,12,Partner
EVT0002558,2025-08-06T12:40:00,CUST00189,P002,application_start,Mobile,24,Email
EVT0002559,2025-05-11T21:42:00,CUST00220,P001,page_view,Desktop,35,Email
EVT0002560,2026-04-11T18:11:00,CUST00378,P004,application_start,Mobile,20,Direct
EVT0002561,2026-06-10T17:11:00,CUST00039,P005,document_upload,Tablet,8,Email
EVT0002562,2025-12-08T11:21:00,CUST00348,P002,calculator_use,Desktop,22,Partner
EVT0002563,2026-03-09T20:47:00,CUST00065,P005,page_view,Mobile,33,Direct
EVT0002564,2026-06-03T12:45:00,CUST00428,P002,application_start,Mobile,5,Search
EVT0002565,2025-02-14T15:43:00,CUST00379,P003,calculator_use,Tablet,6,Social
EVT0002566,2025-01-19T13:44:00,CUST00446,P003,document_upload,Desktop,17,Direct
EVT0002567,2025-11-19T20:17:00,CUST00389,P003,application_start,Tablet,23,Direct
EVT0002568,2026-02-16T17:01:00,CUST00068,P001,application_start,Desktop,7,Social
EVT0002569,2026-08-30T15:13:00,CUST00485,P003,application_start,Desktop,22,Search
EVT0002570,2025-08-26T09:20:00,CUST00405,P001,document_upload,Mobile,25,Email
EVT0002571,2025-09-14T12:57:00,CUST00117,P005,rate_check,Tablet,2,Email
EVT0002572,2025-03-04T17:10:00,CUST00131,P001,rate_check,Desktop,23,Direct
EVT0002573,2026-07-28T15:15:00,CUST00490,P004,page_view,Mobile,13,Social
EVT0002574,2025-09-03T20:17:00,CUST00014,P001,rate_check,Desktop,11,Partner
EVT0002575,2025-12-05T18:23:00,CUST00073,P001,calculator_use,Tablet,23,Partner
EVT0002576,2026-06-02T12:38:00,CUST00420,P002,application_start,Mobile,25,Email
EVT0002577,2026-07-14T19:14:00,CUST00376,P004,rate_check,Tablet,16,Social
EVT0002578,2025-08-01T09:01:00,CUST00298,P003,document_upload,Tablet,23,Direct
EVT0002579,2026-06-01T16:22:00,CUST00498,P005,application_start,Tablet,29,Social
EVT0002580,2026-06-27T21:00:00,CUST00472,P002,document_upload,Mobile,31,Search
EVT0002581,2025-09-06T17:28:00,CUST00372,P005,document_upload,Desktop,1,Direct
EVT0002582,2026-07-30T14:52:00,CUST00288,P005,calculator_use,Tablet,34,Email
EVT0002583,2026-04-07T20:18:00,CUST00207,P001,calculator_use,Mobile,11,Email
EVT0002584,2026-04-24T08:57:00,CUST00348,P004,rate_check,Desktop,29,Direct
EVT0002585,2026-06-04T15:22:00,CUST00481,P005,document_upload,Mobile,22,Direct
EVT0002586,2026-07-20T21:02:00,CUST00407,P005,rate_check,Desktop,32,Email
EVT0002587,2025-02-16T12:25:00,CUST00454,P002,document_upload,Desktop,30,Email
EVT0002588,2025-01-22T18:25:00,CUST00107,P005,calculator_use,Tablet,17,Partner
EVT0002589,2026-09-21T10:02:00,CUST00254,P002,rate_check,Mobile,17,Email
EVT0002590,2025-08-30T18:06:00,CUST00007,P004,document_upload,Mobile,6,Social
EVT0002591,2025-01-01T09:04:00,CUST00335,P005,rate_check,Desktop,13,Partner
EVT0002592,2026-09-18T18:41:00,CUST00251,P002,page_view,Tablet,26,Social
EVT0002593,2025-05-09T22:27:00,CUST00413,P003,page_view,Tablet,26,Partner
EVT0002594,2025-10-09T15:04:00,CUST00340,P004,page_view,Mobile,15,Email
EVT0002595,2025-12-16T14:23:00,CUST00094,P004,rate_check,Tablet,2,Social
EVT0002596,2025-07-17T08:41:00,CUST00127,P001,page_view,Desktop,25,Direct
EVT0002597,2025-08-15T10:05:00,CUST00326,P005,calculator_use,Desktop,3,Direct
EVT0002598,2025-10-30T09:51:00,CUST00430,P004,application_start,Mobile,18,Search
EVT0002599,2026-07-18T14:01:00,CUST00487,P001,calculator_use,Desktop,36,Search
EVT0002600,2026-05-18T10:13:00,CUST00050,P004,rate_check,Mobile,25,Email
EVT0002601,2025-04-29T08:24:00,CUST00144,P004,page_view,Mobile,4,Partner
EVT0002602,2026-05-19T22:29:00,CUST00233,P002,document_upload,Tablet,11,Direct
EVT0002603,2026-07-11T09:02:00,CUST00131,P001,page_view,Mobile,11,Social
EVT0002604,2025-09-21T15:39:00,CUST00014,P005,document_upload,Tablet,3,Direct
