sales_month,region,segment,product_id,channel_id,applications,funded_sales,sales_amount,estimated_revenue,new_customer_sales,conversion_rate
2026-07,Southwest,Digital Native,P004,C004,1,1,11542.3,92.34,0,1.0
2026-04,West,Digital Native,P004,C002,1,1,27519.44,220.16,1,1.0
2026-08,Southeast,Mass Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2026-01,Southeast,Emerging Affluent,P002,C005,1,1,21753.45,87.01,0,1.0
2025-12,Northeast,Borrower,P005,C002,1,1,4960.65,203.39,0,1.0
2026-05,Midwest,Digital Native,P003,C005,1,1,19412.45,621.2,0,1.0
2025-08,Midwest,Borrower,P004,C002,2,0,0.0,0.0,0,0.0
2026-07,Northeast,Mass Affluent,P002,C004,1,1,13769.0,55.08,0,1.0
2025-11,Northeast,Borrower,P003,C001,1,1,19102.79,611.29,0,1.0
2026-04,Southeast,Digital Native,P004,C004,1,1,18043.64,144.35,0,1.0
2025-12,Southeast,Borrower,P001,C005,1,0,0.0,0.0,0,0.0
2026-03,Northeast,Emerging Affluent,P005,C004,1,1,1853.25,75.98,1,1.0
2025-01,Southeast,Digital Native,P005,C004,1,1,4051.19,166.1,1,1.0
2025-01,Northeast,Emerging Affluent,P001,C003,1,1,17422.77,104.54,0,1.0
2026-01,West,Borrower,P002,C004,1,0,0.0,0.0,0,0.0
2025-05,Southeast,Emerging Affluent,P002,C003,1,1,21653.5,86.61,0,1.0
2025-09,Northeast,Emerging Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2025-06,Northeast,Emerging Affluent,P005,C003,1,1,3257.83,133.57,0,1.0
2026-01,Northeast,Mass Affluent,P005,C004,1,1,4991.28,204.64,0,1.0
2026-09,West,Rate Shopper,P005,C001,1,1,2365.92,97.0,0,1.0
2026-01,Southwest,Borrower,P004,C001,1,1,14403.57,115.23,0,1.0
2025-05,Southwest,Borrower,P001,C001,1,1,24078.27,144.47,0,1.0
2025-05,Midwest,Mass Affluent,P004,C003,1,0,0.0,0.0,0,0.0
2025-03,Northeast,Rate Shopper,P001,C003,1,0,0.0,0.0,0,0.0
2026-04,Southwest,Emerging Affluent,P004,C003,1,1,25138.44,201.11,0,1.0
2025-11,Midwest,Emerging Affluent,P002,C005,1,1,33485.34,133.94,0,1.0
2026-09,Midwest,Digital Native,P002,C002,1,1,24553.83,98.22,1,1.0
2026-08,Midwest,Rate Shopper,P003,C002,1,1,19321.91,618.3,0,1.0
2025-12,West,Emerging Affluent,P005,C002,1,1,2278.45,93.42,0,1.0
2026-06,Northeast,Mass Affluent,P004,C002,2,2,31322.66,250.58,0,1.0
2025-08,Southwest,Digital Native,P001,C003,1,1,16365.17,98.19,0,1.0
2025-07,Northeast,Mass Affluent,P005,C002,1,1,3010.56,123.43,0,1.0
2026-07,Southeast,Rate Shopper,P005,C005,1,0,0.0,0.0,0,0.0
2025-09,West,Borrower,P005,C005,1,1,3266.72,133.94,0,1.0
2025-02,Southwest,Mass Affluent,P004,C002,1,0,0.0,0.0,0,0.0
2025-05,West,Digital Native,P002,C001,1,1,23684.6,94.74,0,1.0
2025-02,Midwest,Borrower,P001,C005,1,1,17684.61,106.11,0,1.0
2025-03,West,Emerging Affluent,P001,C004,1,1,15142.62,90.86,0,1.0
2026-03,Midwest,Rate Shopper,P001,C005,1,0,0.0,0.0,0,0.0
2026-09,Northeast,Borrower,P002,C005,1,1,28025.74,112.1,0,1.0
2026-06,Midwest,Emerging Affluent,P002,C003,1,1,250.0,1.0,0,1.0
2025-12,Northeast,Rate Shopper,P005,C002,1,1,2972.53,121.87,0,1.0
2026-06,Midwest,Rate Shopper,P001,C003,1,1,25985.03,155.91,1,1.0
2025-04,Southeast,Mass Affluent,P004,C003,2,2,59972.36,479.78,0,1.0
2025-08,Southwest,Mass Affluent,P001,C002,1,1,14916.12,89.5,0,1.0
2025-08,West,Rate Shopper,P003,C005,1,1,11846.67,379.09,0,1.0
2025-06,Southwest,Rate Shopper,P002,C005,1,1,24636.74,98.55,0,1.0
2025-10,Southwest,Digital Native,P005,C004,1,0,0.0,0.0,0,0.0
2025-12,Northeast,Digital Native,P003,C003,1,0,0.0,0.0,0,0.0
2026-03,West,Borrower,P005,C004,2,1,5854.96,240.05,0,0.5
2025-01,West,Emerging Affluent,P004,C003,1,0,0.0,0.0,0,0.0
2025-11,Midwest,Emerging Affluent,P003,C001,1,1,10025.67,320.82,0,1.0
2026-04,Southwest,Emerging Affluent,P004,C005,1,0,0.0,0.0,0,0.0
2026-08,Midwest,Mass Affluent,P003,C005,1,1,10852.88,347.29,1,1.0
2026-03,Southwest,Digital Native,P005,C003,1,1,3681.98,150.96,0,1.0
2025-06,Southeast,Mass Affluent,P004,C002,1,1,20274.91,162.2,0,1.0
2026-08,Southwest,Emerging Affluent,P002,C003,1,1,13696.92,54.79,0,1.0
2026-01,Midwest,Borrower,P001,C003,2,1,18837.6,113.03,1,0.5
2025-08,West,Mass Affluent,P003,C004,1,1,10070.41,322.25,0,1.0
2025-05,Midwest,Mass Affluent,P001,C002,1,1,19382.29,116.29,0,1.0
2026-07,Southeast,Digital Native,P005,C003,1,1,2502.22,102.59,0,1.0
2025-04,Northeast,Mass Affluent,P001,C005,1,1,28829.32,172.98,0,1.0
2025-07,Midwest,Rate Shopper,P004,C005,2,1,14546.74,116.37,0,0.5
2026-04,Midwest,Emerging Affluent,P003,C004,1,1,27039.2,865.25,0,1.0
2026-04,Southwest,Mass Affluent,P005,C003,1,1,891.78,36.56,0,1.0
2026-08,West,Borrower,P001,C004,1,1,15605.75,93.63,1,1.0
2025-08,Midwest,Emerging Affluent,P002,C003,1,1,39714.56,158.86,0,1.0
2025-12,Southwest,Digital Native,P002,C005,1,1,38727.59,154.91,1,1.0
2025-04,Midwest,Digital Native,P003,C002,1,1,9502.36,304.08,0,1.0
2026-03,Southwest,Emerging Affluent,P003,C002,1,0,0.0,0.0,0,0.0
2025-05,Northeast,Digital Native,P003,C001,2,2,35724.21,1143.17,0,1.0
2025-02,Midwest,Emerging Affluent,P002,C004,2,2,41726.15,166.9,1,1.0
2025-05,Northeast,Borrower,P004,C005,1,0,0.0,0.0,0,0.0
2026-05,Southeast,Rate Shopper,P002,C001,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Borrower,P002,C002,2,2,51112.48,204.45,2,1.0
2026-03,West,Emerging Affluent,P001,C004,1,1,12338.31,74.03,0,1.0
2026-03,Northeast,Borrower,P003,C001,1,1,21452.52,686.48,0,1.0
2025-10,Midwest,Mass Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2026-08,Southwest,Mass Affluent,P002,C002,1,1,38407.7,153.63,0,1.0
2025-10,Southwest,Mass Affluent,P005,C002,1,1,3278.87,134.43,0,1.0
2026-06,Northeast,Mass Affluent,P002,C002,1,0,0.0,0.0,0,0.0
2026-05,West,Borrower,P002,C001,1,1,23635.47,94.54,0,1.0
2025-11,Northeast,Rate Shopper,P003,C005,2,2,32257.39,1032.24,1,1.0
2026-07,Northeast,Borrower,P004,C001,1,1,22313.53,178.51,0,1.0
2025-12,Midwest,Mass Affluent,P001,C001,1,0,0.0,0.0,0,0.0
2025-09,Southwest,Digital Native,P004,C004,1,1,29796.71,238.37,0,1.0
2025-07,West,Emerging Affluent,P004,C005,1,1,30116.57,240.93,0,1.0
2026-02,Midwest,Borrower,P001,C001,1,1,16245.52,97.47,1,1.0
2026-06,Southeast,Digital Native,P004,C005,1,1,32420.76,259.37,0,1.0
2026-03,Southeast,Mass Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2025-07,Midwest,Rate Shopper,P001,C002,2,2,40450.35,242.7,1,1.0
2025-01,Midwest,Mass Affluent,P004,C003,1,1,14037.29,112.3,0,1.0
2026-09,Southeast,Emerging Affluent,P002,C004,1,1,22243.97,88.98,0,1.0
2025-12,Southeast,Borrower,P005,C003,1,1,3919.07,160.68,0,1.0
2026-06,Northeast,Digital Native,P001,C003,1,1,17915.76,107.49,0,1.0
2025-05,Southeast,Mass Affluent,P001,C005,2,1,16358.98,98.15,0,0.5
2026-04,Northeast,Rate Shopper,P003,C003,1,1,22221.99,711.1,0,1.0
2026-02,Southwest,Digital Native,P005,C002,1,1,4193.41,171.93,1,1.0
2026-07,West,Mass Affluent,P005,C003,1,1,3533.25,144.86,0,1.0
2025-08,Midwest,Rate Shopper,P002,C005,1,0,0.0,0.0,0,0.0
2025-07,Southwest,Digital Native,P005,C004,1,0,0.0,0.0,0,0.0
2025-11,Southeast,Rate Shopper,P004,C004,1,1,41156.58,329.25,0,1.0
2025-06,Midwest,Borrower,P002,C004,1,0,0.0,0.0,0,0.0
2026-02,Northeast,Digital Native,P002,C004,1,1,21002.12,84.01,1,1.0
2026-08,Midwest,Borrower,P004,C001,1,0,0.0,0.0,0,0.0
2025-01,Southwest,Mass Affluent,P003,C003,1,1,10481.35,335.4,0,1.0
2025-05,West,Digital Native,P004,C003,1,1,14928.17,119.43,0,1.0
2025-02,Midwest,Mass Affluent,P003,C003,1,1,6640.38,212.49,0,1.0
2025-08,Midwest,Mass Affluent,P004,C003,1,1,32988.38,263.91,1,1.0
2026-03,West,Rate Shopper,P004,C004,1,0,0.0,0.0,0,0.0
2025-12,West,Digital Native,P003,C005,1,1,15333.84,490.68,0,1.0
2026-05,Southeast,Emerging Affluent,P001,C001,1,1,18335.6,110.01,0,1.0
2026-09,Southeast,Emerging Affluent,P004,C005,1,0,0.0,0.0,0,0.0
2026-08,Northeast,Emerging Affluent,P005,C001,1,1,4045.62,165.87,1,1.0
2026-03,Northeast,Borrower,P005,C005,1,0,0.0,0.0,0,0.0
2026-08,Midwest,Mass Affluent,P004,C004,1,1,23387.63,187.1,0,1.0
2026-08,Southeast,Mass Affluent,P001,C002,1,1,16686.01,100.12,0,1.0
2025-01,Southeast,Rate Shopper,P003,C004,1,1,13204.25,422.54,0,1.0
2026-04,Southeast,Rate Shopper,P002,C003,1,0,0.0,0.0,0,0.0
2026-07,Northeast,Rate Shopper,P002,C002,1,1,28551.07,114.2,0,1.0
2025-04,Southeast,Emerging Affluent,P002,C004,1,1,15204.47,60.82,0,1.0
2025-04,West,Emerging Affluent,P003,C001,1,1,11685.66,373.94,1,1.0
2025-12,Southwest,Emerging Affluent,P003,C004,1,1,11121.8,355.9,0,1.0
2025-11,West,Emerging Affluent,P002,C002,1,1,33100.35,132.4,0,1.0
2025-07,Midwest,Mass Affluent,P005,C005,1,1,3272.6,134.18,0,1.0
2026-02,Northeast,Rate Shopper,P001,C005,1,1,20118.16,120.71,0,1.0
2025-10,Midwest,Emerging Affluent,P004,C001,1,1,18538.79,148.31,0,1.0
2025-09,Midwest,Borrower,P004,C001,1,1,11088.43,88.71,0,1.0
2025-08,Northeast,Mass Affluent,P002,C004,1,1,22835.33,91.34,0,1.0
2026-03,Southeast,Digital Native,P005,C004,1,1,1981.8,81.25,0,1.0
2025-09,Southeast,Emerging Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2025-08,West,Digital Native,P003,C003,1,0,0.0,0.0,0,0.0
2025-05,West,Mass Affluent,P005,C005,1,1,4152.09,170.24,0,1.0
2026-09,Southwest,Borrower,P003,C001,1,0,0.0,0.0,0,0.0
2025-02,Northeast,Emerging Affluent,P003,C005,1,1,19151.18,612.84,0,1.0
2026-07,Southeast,Digital Native,P002,C001,1,0,0.0,0.0,0,0.0
2025-10,West,Borrower,P003,C001,1,1,16840.52,538.9,0,1.0
2025-11,Midwest,Borrower,P005,C005,1,1,5137.84,210.65,0,1.0
2025-03,Southeast,Mass Affluent,P001,C005,1,1,5275.25,31.65,0,1.0
2025-07,Midwest,Mass Affluent,P005,C002,1,0,0.0,0.0,0,0.0
2026-02,Midwest,Rate Shopper,P004,C005,1,0,0.0,0.0,0,0.0
2025-04,Northeast,Borrower,P003,C002,1,1,13310.28,425.93,1,1.0
2025-07,West,Mass Affluent,P003,C004,1,1,17440.18,558.09,0,1.0
2026-06,Southwest,Emerging Affluent,P004,C001,1,1,21227.48,169.82,0,1.0
2026-06,West,Emerging Affluent,P002,C001,1,1,46410.15,185.64,0,1.0
2025-04,Southwest,Borrower,P002,C003,1,0,0.0,0.0,0,0.0
2025-07,Midwest,Rate Shopper,P002,C004,1,1,9675.88,38.7,0,1.0
2025-04,Southeast,Borrower,P003,C003,1,1,14071.28,450.28,1,1.0
2026-07,Midwest,Borrower,P004,C001,1,1,5944.77,47.56,1,1.0
2025-11,West,Borrower,P005,C001,1,0,0.0,0.0,0,0.0
2025-10,Midwest,Mass Affluent,P005,C002,1,1,2678.02,109.8,0,1.0
2025-03,Northeast,Mass Affluent,P004,C004,1,1,29586.99,236.7,0,1.0
2026-02,Northeast,Borrower,P004,C005,2,1,38183.73,305.47,0,0.5
2025-04,Northeast,Emerging Affluent,P001,C002,1,1,36451.74,218.71,0,1.0
2026-07,Southeast,Mass Affluent,P003,C001,1,1,27538.38,881.23,0,1.0
2026-06,West,Digital Native,P004,C005,1,0,0.0,0.0,0,0.0
2026-04,Midwest,Emerging Affluent,P002,C001,1,0,0.0,0.0,0,0.0
2026-09,Northeast,Mass Affluent,P002,C005,1,1,20830.12,83.32,0,1.0
2025-01,West,Rate Shopper,P001,C003,1,0,0.0,0.0,0,0.0
2026-02,Southeast,Digital Native,P002,C003,1,1,19158.56,76.63,1,1.0
2026-08,Southeast,Borrower,P003,C004,1,1,11790.68,377.3,0,1.0
2026-02,West,Emerging Affluent,P001,C004,1,1,4841.65,29.05,0,1.0
2026-09,Midwest,Emerging Affluent,P004,C003,1,1,33800.35,270.4,0,1.0
2025-04,Northeast,Digital Native,P002,C001,1,1,27950.41,111.8,0,1.0
2025-12,Northeast,Mass Affluent,P002,C005,1,0,0.0,0.0,0,0.0
2025-10,West,Rate Shopper,P005,C003,2,1,4505.57,184.73,0,0.5
2025-02,Northeast,Mass Affluent,P001,C002,1,0,0.0,0.0,0,0.0
2026-01,West,Rate Shopper,P004,C005,1,1,18045.28,144.36,1,1.0
2025-02,Northeast,Rate Shopper,P002,C003,1,1,28988.69,115.95,0,1.0
2025-12,Midwest,Emerging Affluent,P003,C002,1,1,3881.47,124.21,0,1.0
2025-07,Southwest,Emerging Affluent,P001,C002,1,1,21205.35,127.23,0,1.0
2025-09,Southeast,Borrower,P004,C001,1,1,16906.74,135.25,0,1.0
2026-02,West,Borrower,P001,C001,1,1,14905.43,89.43,1,1.0
2025-02,Southwest,Emerging Affluent,P003,C003,1,1,15973.98,511.17,0,1.0
2025-05,Southwest,Digital Native,P004,C005,1,0,0.0,0.0,0,0.0
2025-01,Midwest,Rate Shopper,P005,C001,3,2,7263.36,297.8,0,0.6667
2026-04,Midwest,Mass Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2026-02,Midwest,Borrower,P003,C002,1,0,0.0,0.0,0,0.0
2025-11,West,Emerging Affluent,P001,C004,1,0,0.0,0.0,0,0.0
2025-08,West,Borrower,P002,C003,1,0,0.0,0.0,0,0.0
2026-02,Midwest,Digital Native,P004,C004,1,1,15191.64,121.53,1,1.0
2026-08,Northeast,Mass Affluent,P002,C002,1,1,28949.64,115.8,0,1.0
2026-02,West,Rate Shopper,P004,C005,1,1,17343.35,138.75,0,1.0
2025-02,Southwest,Digital Native,P005,C004,1,1,3878.89,159.03,0,1.0
2026-03,Southwest,Borrower,P004,C005,1,1,25531.77,204.25,0,1.0
2026-02,Midwest,Digital Native,P005,C002,1,1,4297.33,176.19,0,1.0
2025-09,West,Mass Affluent,P003,C004,1,0,0.0,0.0,0,0.0
2026-01,Northeast,Borrower,P001,C003,1,1,19047.46,114.28,0,1.0
2026-04,Northeast,Borrower,P003,C005,1,1,17274.19,552.77,0,1.0
2025-06,Southwest,Digital Native,P001,C005,1,1,20937.84,125.63,0,1.0
2026-04,West,Borrower,P005,C005,1,1,2824.62,115.81,0,1.0
2026-01,Southwest,Digital Native,P001,C005,2,1,22748.48,136.49,1,0.5
2026-08,Northeast,Digital Native,P001,C004,1,1,14808.22,88.85,0,1.0
2026-02,Southeast,Digital Native,P005,C003,1,0,0.0,0.0,0,0.0
2025-03,Southeast,Borrower,P003,C003,1,1,5604.25,179.34,0,1.0
2025-07,Southwest,Borrower,P003,C003,1,1,26011.3,832.36,0,1.0
2025-02,Northeast,Emerging Affluent,P003,C002,1,1,9844.0,315.01,0,1.0
2025-03,Southeast,Mass Affluent,P003,C004,1,1,8141.68,260.53,1,1.0
2025-11,Northeast,Mass Affluent,P005,C001,1,1,1423.38,58.36,1,1.0
2025-12,Northeast,Mass Affluent,P003,C002,1,1,13259.21,424.29,1,1.0
2026-06,Southeast,Emerging Affluent,P001,C003,1,0,0.0,0.0,0,0.0
2025-03,Midwest,Digital Native,P001,C002,1,1,19020.94,114.13,1,1.0
2025-01,Northeast,Mass Affluent,P001,C001,2,0,0.0,0.0,0,0.0
2025-04,Southeast,Emerging Affluent,P001,C002,1,0,0.0,0.0,0,0.0
2025-02,Northeast,Rate Shopper,P002,C002,1,1,25074.47,100.3,1,1.0
2025-01,Midwest,Borrower,P002,C005,1,1,49429.84,197.72,0,1.0
2025-10,Southeast,Rate Shopper,P004,C005,1,1,14647.74,117.18,0,1.0
2025-01,Northeast,Mass Affluent,P002,C005,1,1,20308.67,81.23,0,1.0
2025-03,Northeast,Emerging Affluent,P002,C001,1,0,0.0,0.0,0,0.0
2025-04,West,Mass Affluent,P004,C001,2,2,46906.59,375.25,0,1.0
2026-08,Northeast,Rate Shopper,P005,C001,1,1,3032.69,124.34,0,1.0
2026-05,Midwest,Borrower,P004,C003,1,1,36689.48,293.52,0,1.0
2025-02,Southwest,Mass Affluent,P005,C002,1,0,0.0,0.0,0,0.0
2026-08,Northeast,Rate Shopper,P002,C002,1,0,0.0,0.0,0,0.0
2026-09,Southwest,Mass Affluent,P002,C004,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Rate Shopper,P001,C003,1,1,23082.83,138.5,0,1.0
2026-03,Midwest,Digital Native,P004,C002,1,1,24777.12,198.22,0,1.0
2026-03,Southwest,Emerging Affluent,P003,C005,1,1,9257.8,296.25,0,1.0
2026-08,Southeast,Borrower,P002,C003,1,0,0.0,0.0,0,0.0
2025-12,West,Borrower,P003,C005,1,1,11855.8,379.39,0,1.0
2026-08,West,Rate Shopper,P002,C003,1,1,33702.37,134.81,1,1.0
2025-01,Northeast,Emerging Affluent,P005,C004,1,1,3054.34,125.23,0,1.0
2025-11,Midwest,Digital Native,P002,C005,1,1,36579.33,146.32,0,1.0
2025-07,Northeast,Mass Affluent,P004,C004,1,0,0.0,0.0,0,0.0
2025-09,Northeast,Emerging Affluent,P001,C004,1,1,18082.16,108.49,0,1.0
2026-05,Midwest,Borrower,P003,C003,1,0,0.0,0.0,0,0.0
2026-09,West,Digital Native,P002,C005,1,0,0.0,0.0,0,0.0
2025-01,Midwest,Mass Affluent,P004,C004,1,1,30591.89,244.74,1,1.0
2025-03,Southeast,Borrower,P001,C004,1,0,0.0,0.0,0,0.0
2026-09,Midwest,Mass Affluent,P003,C002,1,1,11602.72,371.29,0,1.0
2026-05,Northeast,Mass Affluent,P003,C005,1,1,15374.74,491.99,0,1.0
2025-11,Midwest,Rate Shopper,P001,C004,1,0,0.0,0.0,0,0.0
2025-02,Southwest,Digital Native,P005,C005,1,0,0.0,0.0,0,0.0
2025-05,Southwest,Rate Shopper,P001,C001,1,0,0.0,0.0,0,0.0
2025-03,Midwest,Rate Shopper,P003,C003,1,1,19529.68,624.95,0,1.0
2026-06,West,Borrower,P005,C001,1,1,1489.04,61.05,0,1.0
2026-07,Southwest,Mass Affluent,P002,C001,1,1,40404.84,161.62,0,1.0
2025-05,Midwest,Digital Native,P002,C002,2,1,29056.27,116.23,0,0.5
2026-05,Southeast,Digital Native,P005,C003,2,2,7555.89,309.79,1,1.0
2025-08,Northeast,Emerging Affluent,P001,C002,1,1,19468.85,116.81,1,1.0
2026-06,Midwest,Borrower,P005,C003,1,1,3587.54,147.09,0,1.0
2025-09,Southwest,Borrower,P002,C003,1,1,16299.56,65.2,0,1.0
2025-02,Midwest,Mass Affluent,P002,C001,1,1,35558.06,142.23,1,1.0
2025-08,West,Digital Native,P005,C003,1,1,4764.58,195.35,1,1.0
2026-06,Southeast,Digital Native,P003,C002,1,1,8379.39,268.14,1,1.0
2026-05,Midwest,Emerging Affluent,P003,C002,1,1,19255.34,616.17,0,1.0
2026-07,Midwest,Emerging Affluent,P004,C004,1,1,19494.0,155.95,0,1.0
2025-01,Southeast,Rate Shopper,P005,C001,1,0,0.0,0.0,0,0.0
2026-08,Southwest,Digital Native,P004,C004,1,0,0.0,0.0,0,0.0
2026-01,West,Mass Affluent,P002,C004,1,1,35722.58,142.89,0,1.0
2026-04,Midwest,Mass Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2025-06,Southeast,Rate Shopper,P001,C004,1,1,20662.44,123.97,0,1.0
2026-05,Southeast,Rate Shopper,P001,C005,1,1,18240.61,109.44,0,1.0
2025-01,Southeast,Digital Native,P004,C004,1,1,29973.62,239.79,1,1.0
2025-10,Southeast,Digital Native,P001,C001,1,0,0.0,0.0,0,0.0
2025-10,Northeast,Digital Native,P003,C001,1,1,17688.73,566.04,0,1.0
2026-07,Southeast,Rate Shopper,P005,C004,1,0,0.0,0.0,0,0.0
2026-07,Southwest,Borrower,P003,C005,1,1,17060.97,545.95,0,1.0
2026-02,Northeast,Mass Affluent,P002,C005,1,0,0.0,0.0,0,0.0
2026-01,Northeast,Digital Native,P005,C004,1,0,0.0,0.0,0,0.0
2026-01,Northeast,Rate Shopper,P002,C003,1,1,20683.12,82.73,0,1.0
2026-09,Southeast,Rate Shopper,P005,C002,1,1,2228.99,91.39,0,1.0
2025-07,West,Borrower,P005,C002,1,0,0.0,0.0,0,0.0
2025-01,West,Borrower,P001,C005,1,1,12354.33,74.13,0,1.0
2026-05,West,Emerging Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2026-08,West,Emerging Affluent,P004,C002,1,1,30374.38,243.0,0,1.0
2025-07,Midwest,Borrower,P004,C002,2,0,0.0,0.0,0,0.0
2025-09,Midwest,Borrower,P001,C003,1,0,0.0,0.0,0,0.0
2025-01,Southwest,Digital Native,P001,C002,1,1,23248.63,139.49,0,1.0
2025-05,Northeast,Mass Affluent,P003,C004,1,1,14932.39,477.84,0,1.0
2025-02,Midwest,Digital Native,P005,C005,1,1,3696.45,151.55,0,1.0
2025-09,Northeast,Emerging Affluent,P003,C001,1,1,11421.59,365.49,0,1.0
2025-12,West,Emerging Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-03,Midwest,Rate Shopper,P001,C004,1,1,10205.89,61.24,0,1.0
2025-09,Northeast,Borrower,P004,C003,1,1,23516.66,188.13,0,1.0
2025-08,West,Rate Shopper,P005,C004,1,1,2822.06,115.7,0,1.0
2025-03,Midwest,Borrower,P005,C004,1,1,2872.18,117.76,0,1.0
2025-09,Northeast,Digital Native,P005,C001,1,1,1711.42,70.17,0,1.0
2026-05,West,Emerging Affluent,P001,C002,1,0,0.0,0.0,0,0.0
2025-04,Northeast,Rate Shopper,P004,C001,1,0,0.0,0.0,0,0.0
2026-03,Southwest,Emerging Affluent,P004,C003,1,1,25519.12,204.15,0,1.0
2026-03,Midwest,Digital Native,P005,C001,1,1,2306.66,94.57,0,1.0
2026-05,Midwest,Digital Native,P003,C003,1,1,15176.17,485.64,0,1.0
2025-03,Southeast,Rate Shopper,P001,C002,2,1,9584.1,57.5,0,0.5
2025-03,West,Borrower,P003,C004,1,0,0.0,0.0,0,0.0
2025-08,Midwest,Digital Native,P005,C001,1,0,0.0,0.0,0,0.0
2025-04,Southeast,Mass Affluent,P005,C001,2,2,6019.48,246.8,2,1.0
2025-09,Southwest,Digital Native,P002,C003,1,1,37875.88,151.5,0,1.0
2026-02,Midwest,Digital Native,P001,C002,1,1,9300.92,55.81,0,1.0
2025-05,Northeast,Digital Native,P002,C005,1,1,29280.82,117.12,0,1.0
2025-08,Southwest,Rate Shopper,P004,C003,1,0,0.0,0.0,0,0.0
2025-01,Northeast,Emerging Affluent,P003,C004,1,1,17383.51,556.27,0,1.0
2026-09,Southeast,Mass Affluent,P002,C004,1,0,0.0,0.0,0,0.0
2025-05,Southeast,Digital Native,P005,C001,2,1,3068.64,125.81,0,0.5
2025-12,Northeast,Digital Native,P003,C004,1,1,12427.65,397.68,0,1.0
2026-08,Northeast,Digital Native,P004,C004,1,1,30999.26,247.99,0,1.0
2026-05,Southeast,Mass Affluent,P003,C001,1,1,20684.76,661.91,1,1.0
2026-09,Midwest,Borrower,P003,C003,1,1,13529.46,432.94,0,1.0
2025-07,Midwest,Borrower,P002,C005,1,0,0.0,0.0,0,0.0
2026-03,West,Borrower,P003,C005,1,1,18035.41,577.13,1,1.0
2026-01,Northeast,Digital Native,P003,C002,1,1,13001.52,416.05,0,1.0
2025-07,Southeast,Mass Affluent,P003,C002,1,1,8237.41,263.6,0,1.0
2025-09,Southwest,Digital Native,P004,C003,1,0,0.0,0.0,0,0.0
2025-03,Northeast,Digital Native,P003,C005,1,1,19576.37,626.44,0,1.0
2025-09,Northeast,Borrower,P001,C002,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Digital Native,P005,C004,1,1,2659.44,109.04,0,1.0
2026-03,Midwest,Borrower,P001,C004,1,1,15591.71,93.55,0,1.0
2025-02,West,Emerging Affluent,P004,C002,2,2,61637.3,493.1,1,1.0
2025-08,West,Rate Shopper,P004,C002,1,1,15716.82,125.73,0,1.0
2025-08,Southwest,Borrower,P005,C003,1,1,4023.88,164.98,1,1.0
2025-01,Midwest,Mass Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-04,Southeast,Digital Native,P002,C003,1,1,36648.77,146.6,0,1.0
2026-04,West,Rate Shopper,P005,C004,1,1,3317.46,136.02,0,1.0
2026-01,West,Digital Native,P004,C005,1,1,25448.17,203.59,0,1.0
2026-06,West,Emerging Affluent,P004,C004,1,1,21136.75,169.09,0,1.0
2025-05,West,Rate Shopper,P002,C003,1,0,0.0,0.0,0,0.0
2025-08,Southwest,Borrower,P004,C002,1,1,18919.01,151.35,0,1.0
2025-01,Midwest,Rate Shopper,P005,C004,1,1,4249.83,174.24,0,1.0
2026-08,Southeast,Emerging Affluent,P001,C004,1,1,14525.95,87.16,0,1.0
2025-12,Northeast,Digital Native,P004,C003,1,1,28232.36,225.86,0,1.0
2025-08,West,Rate Shopper,P002,C002,1,1,35244.2,140.98,0,1.0
2025-08,Northeast,Borrower,P003,C001,1,1,8690.87,278.11,0,1.0
2025-09,Southeast,Rate Shopper,P005,C001,1,1,5481.64,224.75,0,1.0
2026-02,West,Borrower,P002,C002,1,1,37466.51,149.87,0,1.0
2025-02,Southwest,Borrower,P001,C005,1,0,0.0,0.0,0,0.0
2026-03,Southeast,Borrower,P005,C004,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Digital Native,P001,C001,2,1,16685.09,100.11,0,0.5
2026-07,Southwest,Emerging Affluent,P002,C002,1,0,0.0,0.0,0,0.0
2026-06,Southwest,Emerging Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2025-05,Northeast,Rate Shopper,P004,C002,1,1,13630.71,109.05,0,1.0
2025-09,Midwest,Rate Shopper,P003,C004,1,0,0.0,0.0,0,0.0
2025-01,Northeast,Mass Affluent,P004,C002,2,2,48063.33,384.5,0,1.0
2026-07,West,Digital Native,P004,C005,1,1,19599.17,156.79,0,1.0
2026-02,West,Borrower,P005,C005,1,0,0.0,0.0,0,0.0
2025-05,West,Mass Affluent,P005,C004,1,1,3457.59,141.76,0,1.0
2026-01,Midwest,Digital Native,P005,C004,1,1,2482.24,101.77,0,1.0
2025-08,Midwest,Rate Shopper,P002,C001,1,1,14610.79,58.44,0,1.0
